mortammo1,16,64,,fact01z7,32,32,,lavylw15,64,64,,lgun03,64,32,,missil02,32,16,,drone04,16,32,,vtol08,128,64,,,,,,vid06,128,128,,,,,,wsmok2,64,64,,vtol11,32,64,,tele34,64,64
mortammo2,16,64,,fact01z7a,32,32,,lavylw16,64,64,,lgun04,32,32,,missil03,32,16,,drone05,32,32,,vtol09,64,128,,,,,,vid07,128,128,,,,,,wsmok3,64,64,,vtol12,32,32,,tele36,128,128
mortar,64,64,,fact01z8,32,32,,lavylw17,64,64,,lockon01,32,32,,missil04,8,8,,drone06,32,32,,vtol10,32,64,,,,,,vid08,128,128,,,,,,,,,,vtol13,64,64,,tele51,128,64
mortgun2,32,32,,fact01z9,32,32,,lav_dirt,32,32,,lockon02,32,64,,missil05,128,16,,drone07,32,32,,vtol11,32,64,,,,,,vid09,128,128,,,,,,,,,,vtol14,128,128,,tele54,128,128
muzz_grn,32,32,,fire101,64,64,,laz01,64,64,,lockon03,16,32,,mort01,32,32,,drone08,64,64,,vtol12,32,32,,,,,,woodpost,8,16,,,,,,,,,,vtol15,64,64,,tfram1,64,128
muzz_red,32,32,,fire102,64,64,,laz02,32,16,,lockon04,16,32,,mort02,64,64,,drone09,16,16,,vtol13,64,64,,,,,,wsmkring,128,128,,,,,,,,,,ware02,64,128,,tg_nuk01,16,64
nanite,32,32,,fire103,64,64,,laz03,32,32,,lockon05,128,16,,mort03,64,64,,drone10,8,32,,vtol14,128,128,,,,,,wsmok1,64,64,,,,,,,,,,ware04,64,64,,tg_nuk02,16,16
nanite100,32,32,,fire104,64,64,,laz04,64,16,,lockon06,16,32,,mortammo1,16,64,,dsquish1,64,64,,vtol15,64,64,,,,,,wsmok2,64,64,,,,,,,,,,watr01,64,64,,tg_nuk03,8,8
nanocan,32,32,,fire105,64,64,,laz05,8,8,,lockon07,32,16,,mortammo2,16,64,,elev01,16,16,,wsmkring,128,128,,,,,,wsmok3,64,64,,,,,,,,,,watr02,64,64,,tp1sc,128,128
napammo,16,32,,fire106,64,64,,laztrak1,32,16,,lockon08,32,64,,mortar,64,64,,elev02,16,16,,wsmok1,64,64,,,,,,,,,,,,,,,,,,watr03,64,64,,tp2sc,128,128
napm01,64,16,,fire107,64,64,,laztrak2,64,16,,lockon09,32,32,,mortgun2,32,32,,elev04,64,64,,wsmok2,64,64,,,,,,,,,,,,,,,,,,watr04,64,64,,tp3sc,128,128
napm02,32,32,,fire108,64,64,,lcrat01,64,64,,lockon10,32,16,,muzz_grn,32,32,,elev05,64,64,,wsmok3,64,64,,,,,,,,,,,,,,,,,,watr05,64,64,,tp4sc,128,128
napm03,64,32,,fire109,64,64,,ldeshocker,32,32,,lockon11,32,8,,muzz_red,32,32,,elev06,64,64,,,,,,,,,,,,,,,,,,,,,,watr06,64,64,,tp5sc,128,128
napm04,32,32,,fire110,64,64,,ldesphere,64,64,,lockon12,16,32,,nanite,32,32,,elev07,16,16,,,,,,,,,,,,,,,,,,,,,,watr07,64,64,,tracer,32,32
napm05,32,32,,fire111,64,64,,ldgun01,32,16,,lockon13,32,16,,nanite100,32,32,,elev08,32,32,,,,,,,,,,,,,,,,,,,,,,watr08,64,64,,tracer1,32,32
napm06,16,32,,fire112,64,64,,ldgun02,32,64,,locktrak,32,16,,nanocan,32,32,,elev09,32,32,,,,,,,,,,,,,,,,,,,,,,watr09,64,64,,tran01,128,128
nbeach1,64,64,,firing01,32,32,,ldgun03,64,32,,lomissammo1,32,32,,napammo,16,32,,elev10,16,16,,,,,,,,,,,,,,,,,,,,,,watr10,64,64,,tran03,64,32
nbeach2,64,64,,firing03,32,32,,ldgun04,32,32,,lomissammo2,8,32,,napm01,64,16,,elev11,64,64,,,,,,,,,,,,,,,,,,,,,,wsmkring,128,128,,tran06,128,64
nbeach3,64,32,,firing05,32,32,,lgun01,32,16,,lo_nuk01,64,64,,napm02,32,32,,elev12,32,32,,,,,,,,,,,,,,,,,,,,,,wsmok1,64,64,,tran07,64,128
nlitening,32,32,,flareblue,64,64,,lgun02,32,64,,m4canl3,128,128,,napm03,64,32,,elev13,32,32,,,,,,,,,,,,,,,,,,,,,,wsmok2,64,64,,tran08,64,128
nosoilwater,64,64,,flarefirey,64,64,,lgun03,64,32,,medwall0,32,128,,napm04,32,32,,elev14,32,32,,,,,,,,,,,,,,,,,,,,,,wsmok3,64,64,,tran09,64,128
ntur11,16,16,,freonammo,32,32,,lgun04,32,32,,medwall1,128,128,,napm05,32,32,,erfpgscl,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,tran10,128,64
nuke00,32,64,,freon_fo,32,32,,lndlava1,128,128,,minelay1,64,32,,napm06,16,32,,esub01,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,tran11,32,32
nuke01,32,64,,ftur01,32,32,,lockon01,32,32,,minelay2,64,32,,nlitening,32,32,,esub02,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,tran12,32,32
nuke02,32,64,,ftur02,16,32,,lockon02,32,64,,minelay3,32,32,,ntur11,16,16,,esub03,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,trnchr2,32,32
nuke03,32,64,,ftur03,32,32,,lockon03,16,32,,minelay4,64,32,,nuke00,32,64,,esub04,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,tsmok1,32,32
nuke04,64,64,,ftur04,32,32,,lockon04,16,32,,mine_ph1,32,32,,nuke01,32,64,,esub05,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,tsmok2,32,32
nuke05,32,64,,ftur05,32,16,,lockon05,128,16,,mine_ph2,32,32,,nuke02,32,64,,esub06,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,tsmok3,32,32
nuke06,32,64,,ftur07,16,16,,lockon06,16,32,,mine_rem,16,16,,nuke03,32,64,,esub07,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,tstatic,128,16
nuke07,32,64,,ftur08,16,64,,lockon07,32,16,,missil01,128,16,,nuke04,64,64,,esub08,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,turb01,32,32
nuke08,32,64,,ftur09,16,16,,lockon08,32,64,,missil02,32,16,,nuke05,32,64,,esub09,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,turb02,32,32
nuke09,32,64,,gate1,64,64,,lockon09,32,32,,missil03,32,16,,nuke06,32,64,,exb01,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,turb03,32,32
nuke10,32,64,,genf01a,16,16,,lockon10,32,16,,missil04,8,8,,nuke07,32,64,,exg01,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,turb04,32,32
nuke11,32,64,,genf01b,16,16,,lockon11,32,8,,missil05,128,16,,nuke08,32,64,,exhaust,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,turb05,32,32
nuke12,32,64,,genf01c,16,16,,lockon12,16,32,,mort01,32,32,,nuke09,32,64,,expf01,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,turb06,32,32
nuke13,32,64,,genf01d,16,16,,lockon13,32,16,,mort02,64,64,,nuke10,32,64,,expf02,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,turb07,32,32
nuke14,32,64,,genf01e,64,64,,locktrak,32,16,,mort03,64,64,,nuke11,32,64,,expf03,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,turb08,32,32
nuke15,32,64,,genf01f1,32,32,,lomissammo1,32,32,,mortammo1,16,64,,nuke12,32,64,,expf04,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,turb09,32,32
nuke16,32,64,,genf01f2,16,16,,lomissammo2,8,32,,mortammo2,16,64,,nuke13,32,64,,expf05,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,turb10,32,32
nuke17,32,64,,genf01k,32,32,,lo_nuk01,64,64,,mortar,64,64,,nuke14,32,64,,expf06,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,vid01,64,64
nuke18,32,64,,genf01m,32,32,,m1gate15,16,128,,mortgun2,32,32,,nuke15,32,64,,expf07,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,vid02,64,64
nuke19,32,64,,genf01n,32,32,,m3brig02,64,128,,movie1,64,128,,nuke16,32,64,,expf08,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,vid03,64,64
nuke20,32,64,,grass01,32,32,,m3door01,128,64,,muzz_grn,32,32,,nuke17,32,64,,expf09,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,vid04,64,64
ocean1,64,64,,grate1,64,64,,m3door02,64,32,,muzz_red,32,32,,nuke18,32,64,,expf10,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,vid05,64,64
palm01,64,64,,grate2,64,64,,m3hall01,64,128,,nanite,32,32,,nuke19,32,64,,expf11,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,vid06,64,64
palm02,64,128,,grate3,64,64,,m3hall02,64,128,,nanite100,32,32,,nuke20,32,64,,expflash,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,vid07,64,64
palm03,64,128,,grate4,16,16,,m3sec01,64,128,,nanocan,32,32,,oceanbot,64,64,,exp_med01,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,vid08,64,64
palm04,64,64,,grated1,64,64,,m3sec02,64,128,,napammo,16,32,,oceantop,64,64,,exp_med02,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,vid09,64,64
parachute,64,64,,grdgate2,32,32,,m3sec03,64,128,,napm01,64,16,,parachute,64,64,,exp_med03,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watexp01,32,32
pblb,32,64,,grdgate3,32,32,,mgat01,128,32,,napm02,32,32,,phemgun1,32,64,,exp_med04,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watexp02,32,32
phemgun1,32,64,,grdgate4,32,32,,mgat05,128,128,,napm03,64,32,,pock1,8,8,,exp_med05,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watexp03,32,32
pier,64,128,,grdgate5,64,64,,mgat08,128,128,,napm04,32,32,,pock2,16,16,,exp_med06,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watexp04,32,32
pock1,8,8,,grey,8,8,,mgat10,64,64,,napm05,32,32,,pock3,32,32,,exp_med07,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watexp05,32,32
pock2,16,16,,grlite1,16,16,,mgat14,32,32,,napm06,16,32,,powerdstb,8,8,,exr01,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watexp06,32,32
pock3,32,32,,grlite2,32,32,,mgat15,64,64,,nlitening,32,32,,powrdest,16,16,,exy01,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watexp07,32,32
powerdstb,8,8,,grnring,64,64,,minelay1,64,32,,ntur02g,64,16,,prop01,64,64,,fire101,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watexp08,32,32
powrband,64,64,,gun_fre1,32,64,,minelay2,64,32,,ntur11,16,16,,prop02,64,64,,fire102,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watexp09,32,32
powrdest,16,16,,gun_nap1,32,64,,minelay3,32,32,,nuke00,32,64,,prop03,64,64,,fire103,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watexp10,32,32
powrstak,128,128,,gun_nap4,16,32,,minelay4,64,32,,nuke01,32,64,,prop04,64,64,,fire104,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watexp11,32,32
powrwal1,128,64,,gun_nap5,16,8,,mine_ph1,32,32,,nuke02,32,64,,ptlite01,32,32,,fire105,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct01,64,64
powrwal2,128,64,,gun_son1,32,64,,mine_ph2,32,32,,nuke03,32,64,,ptop1,64,16,,fire106,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct02,64,64
powrwal3,128,64,,gun_son2,32,32,,mine_rem,16,16,,nuke04,64,64,,ptop12,16,64,,fire107,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct03,64,64
prjctr02,8,64,,gun_son3,32,32,,missil01,128,16,,nuke05,32,64,,ptop2,64,64,,fire108,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct04,64,64
prjctr04,8,64,,hand1,16,16,,missil02,32,16,,nuke06,32,64,,ptop3,64,16,,fire109,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct05,64,64
prjctr06,64,64,,hand2,8,8,,missil03,32,16,,nuke07,32,64,,ptop4,64,64,,fire110,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct06,64,64
ptlite01,32,32,,heatshm1,32,64,,missil04,8,8,,nuke08,32,64,,ptop5,64,32,,fire111,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct07,64,64
ptur01,32,32,,heatshm2,32,64,,missil05,128,16,,nuke09,32,64,,ptop6,64,64,,fire112,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrct08,64,64
ptur02,16,32,,heatshm3,32,64,,mort01,32,32,,nuke10,32,64,,ptop7,16,64,,firing01,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrct09,64,64
ptur03,16,32,,hel01b,64,64,,mort02,64,64,,nuke11,32,64,,ptur01,32,32,,firing03,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrct10,64,64
ptur04,16,32,,hel01c,32,32,,mort03,64,64,,nuke12,32,64,,ptur02,16,32,,firing05,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv01,64,64
ptur05,32,16,,hel01d,64,64,,mortammo1,16,64,,nuke13,32,64,,ptur03,16,32,,flareblue,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv02,64,64
ptur06,32,32,,hel01e,64,64,,mortammo2,16,64,,nuke14,32,64,,ptur04,16,32,,flarefirey,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv03,64,64
ptur07,16,16,,hill1,128,128,,mortar,64,64,,nuke15,32,64,,ptur05,32,16,,freon01,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv04,64,64
ptur08,16,64,,lab01b,16,16,,mortgun2,32,32,,nuke16,32,64,,ptur06,32,32,,freon03,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv05,64,64
ptur09,16,16,,lab01c,32,32,,muzz_grn,32,32,,nuke17,32,64,,ptur07,16,16,,freon04,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv06,64,64
ptur_d01,16,16,,lab01d,64,64,,muzz_red,32,32,,nuke18,32,64,,ptur08,16,64,,freon05,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv07,64,64
ptur_d02,16,16,,lab01e,64,64,,nanite,32,32,,nuke19,32,64,,ptur09,16,16,,freon06,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv08,64,64
ptur_d03,16,16,,lab01e1,64,64,,nanite100,32,32,,nuke20,32,64,,ptur_d01,16,16,,freonammo,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv09,64,64
qsnd01,32,32,,lab01e2,64,64,,nanocan,32,32,,parachute,64,64,,ptur_d02,16,16,,freon_fo,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrcv10,64,64
qsnd02,32,32,,lab01f,64,64,,napammo,16,32,,pblb,32,64,,ptur_d03,16,16,,ftur04,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrp01,64,64
qsnd03,32,32,,lab01i,32,32,,napm01,64,16,,phemgun1,32,64,,pwsorbg,32,64,,ftur07,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,watrp02,64,64
qsnd04,32,32,,lab01i3,16,16,,napm02,32,32,,pock1,8,8,,pwstbo,128,64,,ftur08,16,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrp03,64,64
qsnd05,32,32,,lab01i7,64,64,,napm03,64,32,,pock2,16,16,,pwstbo2,64,32,,ftur09,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,watrp04,64,64
qsnd06,32,32,,lab01j,32,32,,napm04,32,32,,pock3,32,32,,pwstbp,128,64,,grey,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,watrp05,64,64
qsnd07,32,32,,lab01k,32,32,,napm05,32,32,,powerdstb,8,8,,pwstcorc,64,64,,gun_fre1,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrp06,64,64
rarm,16,16,,lab01n,64,64,,napm06,16,32,,powrdest,16,16,,pwstfl4,64,32,,gun_nap1,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrp07,64,64
rbicep,8,8,,lab01o,64,64,,nlitening,32,32,,ptlite01,32,32,,pwstfritb,128,32,,gun_nap4,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,watrp08,64,64
rcalf,16,16,,lab01q,32,32,,nsolid1,256,256,,ptur04,16,32,,pwstfritc,128,64,,gun_nap5,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,watrp09,64,64
regen01,16,16,,lab02a,64,64,,ntur05,64,32,,ptur_d01,16,16,,pwstltb,64,32,,gun_son1,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,watrp10,64,64
regen05,16,16,,lab02c,32,32,,ntur06,32,32,,ptur_d02,16,16,,pwstlty,64,32,,gun_son2,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,wsmkring,64,64
reta01,128,128,,lab02e,64,64,,ntur07,32,32,,ptur_d03,16,16,,pwstnft,128,128,,gun_son3,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,wsmok1,32,32
reta03,16,32,,lab02g,64,64,,ntur08,32,32,,qsnd01,32,32,,pwstpa,32,16,,hand1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,wsmok2,32,32
reta05,128,64,,lab02h,64,64,,ntur09,64,16,,qsnd02,32,32,,pwstpb,32,16,,hand2,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,wsmok3,32,32
reta06,64,64,,lab02i,64,64,,ntur10,16,16,,qsnd03,32,32,,pwstpg,32,16,,heatshm1,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reta07,128,64,,lab02j,64,64,,ntur11,16,16,,qsnd04,32,32,,qsnd01,32,32,,heatshm2,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reta10,256,64,,labcrate,32,32,,nuke00,32,64,,qsnd05,32,32,,qsnd02,32,32,,heatshm3,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rfpgscl,32,32,,labcrated,32,32,,nuke01,32,64,,qsnd06,32,32,,qsnd03,32,32,,hovchp01,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhelm,8,8,,lakecy10,32,32,,nuke02,32,64,,qsnd07,32,32,,qsnd04,32,32,,hovchp02,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkt01b,32,32,,lakecyc1,32,32,,nuke03,32,64,,rail01,128,64,,qsnd05,32,32,,hover01,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkt01c,64,64,,lakecyc2,32,32,,nuke04,64,64,,rail02,128,64,,qsnd06,32,32,,hover02,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkt01d,64,32,,lakecyc3,32,32,,nuke05,32,64,,railc01,128,128,,qsnd07,32,32,,hover03,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkt01e,64,64,,lakecyc4,32,32,,nuke06,32,64,,raildam1,128,128,,radiosi,16,16,,hover04,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkt01f,128,64,,lakecyc5,32,32,,nuke07,32,64,,raildam2,32,32,,radiox,64,32,,hover05,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkt01g,128,64,,lakecyc6,32,32,,nuke08,32,64,,rarm,16,16,,rarm,16,16,,hover06,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkt01i,128,32,,lakecyc7,32,32,,nuke09,32,64,,rbicep,8,8,,rbicep,8,8,,hover07,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rokt01,16,32,,lakecyc8,32,32,,nuke10,32,64,,rcalf,16,16,,rcalf,16,16,,hovr,64,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rokt02,32,64,,lakecyc9,32,32,,nuke11,32,64,,refl0000,64,64,,rdiolod,64,32,,hydrant,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rokt03,32,64,,lav_dirt,32,32,,nuke12,32,64,,refl0010,64,64,,regen01,16,16,,lav_dirt,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rokt04,32,64,,laz01,64,64,,nuke13,32,64,,refl0020,64,64,,regen05,16,16,,laz01,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rokt05,32,64,,laz02,32,16,,nuke14,32,64,,refl0030,64,64,,rfpgscl,16,32,,laz02,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rokt06,32,64,,laz03,32,32,,nuke15,32,64,,refl0040,64,64,,rhelm,8,8,,laz03,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsmkring,64,64,,laz04,64,16,,nuke16,32,64,,refl0050,64,64,,right1,64,128,,laz04,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rthigh,16,16,,laz05,8,8,,nuke17,32,64,,refl0060,64,64,,rokt01,16,32,,laz05,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtorso,16,16,,laztrak1,32,16,,nuke18,32,64,,refl0070,64,64,,rsmkring,64,64,,laztrak1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam01,32,32,,laztrak2,64,16,,nuke19,32,64,,refl0080,64,64,,rthigh,16,16,,laztrak2,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam02,32,32,,ldeshocker,32,32,,nuke20,32,64,,regen01,16,16,,rtorso,16,16,,ldeshocker,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam03,32,32,,ldesphere,64,64,,parachute,64,64,,regen05,16,16,,scout01,64,16,,ldesphere,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam04,32,32,,ldgun01,32,16,,phemgun1,32,64,,retain03,128,64,,scout02,64,64,,ldgun01,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam05,32,32,,ldgun02,32,64,,pipes04,64,64,,rfpgscl,16,32,,scout03,32,8,,ldgun02,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam06,32,32,,ldgun03,64,32,,pipes07,128,128,,rhelm,8,8,,scout04,16,16,,ldgun03,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam07,32,32,,ldgun04,32,32,,pipes11,64,64,,road1,128,64,,scout05,32,8,,ldgun04,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam08,16,16,,lflare1,32,32,,pock1,8,8,,road2,128,64,,scout06,32,32,,ldtank01,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam09,32,32,,lflare2,32,32,,pock2,16,16,,roadtdir,128,64,,scout07,8,8,,ldtank02,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam10,16,16,,lflare3,16,16,,pock3,32,32,,rockt1c,64,128,,scroll2,64,64,,ldtank03,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam11,16,16,,lflare4,32,32,,powerdstb,8,8,,rockt3b,64,128,,shatter1,16,16,,ldtank04,64,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam12,16,16,,lgun01,32,16,,powrdest,16,16,,rockt4b,64,128,,shatter2,16,16,,ldtank05,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandbag,128,64,,lgun02,32,64,,psuprt1,128,128,,rokt01,16,32,,shatter3,16,16,,ldtank06,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandstan,64,128,,lgun03,64,32,,psuprt2,32,128,,rokt02,32,64,,shipcont01,128,64,,lflare1,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandtopb,64,16,,lgun04,32,32,,ptlite01,32,32,,rokt03,32,64,,shipcont02,64,64,,lflare2,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandveg1,64,64,,lockon01,32,32,,ptur01,32,32,,rokt04,32,64,,shipcont03,128,64,,lflare3,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scliftrn1,128,128,,lockon02,32,64,,ptur02,16,32,,rokt05,32,64,,shipcont04,64,64,,lflare4,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scliftrn2,128,128,,lockon03,16,32,,ptur03,16,32,,rokt06,32,64,,sizzle,16,32,,lgun01,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scout01,64,16,,lockon04,16,32,,ptur04,16,32,,rokt6,64,64,,snow1,64,64,,lgun02,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scout02,64,64,,lockon05,128,16,,ptur05,32,16,,rokt7g,64,128,,snow2,64,64,,lgun03,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scout03,32,8,,lockon06,16,32,,ptur06,32,32,,rooftil1,32,32,,snow_dirt,32,32,,lgun04,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scout04,16,16,,lockon07,32,16,,ptur07,16,16,,rrtie1,64,16,,sonic01,32,16,,lockon01,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scout05,32,8,,lockon08,32,64,,ptur08,16,64,,rrtie2,64,16,,sonic02,32,32,,lockon02,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scout06,32,32,,lockon09,32,32,,ptur09,16,16,,rrtie3,16,16,,sonic03,32,64,,lockon03,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scout07,8,8,,lockon10,32,16,,ptur_d01,16,16,,rsmkring,64,64,,sonic04,16,32,,lockon04,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sechall1,64,128,,lockon11,32,8,,ptur_d02,16,16,,rthigh,16,16,,sonic05,32,32,,lockon05,128,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sechall2,64,128,,lockon12,16,32,,ptur_d03,16,16,,rtorso,16,16,,sonic06,64,64,,lockon06,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sechall3,64,128,,lockon13,32,16,,qsnd01,32,32,,rubble2,128,128,,sonic07,32,8,,lockon07,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi00,128,64,,locktrak,32,16,,qsnd02,32,32,,rustplg,64,32,,sonic08,64,16,,lockon08,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi01,64,32,,lomissammo1,32,32,,qsnd03,32,32,,rusty01,128,64,,sonic09,32,16,,lockon09,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi02,128,64,,lomissammo2,8,32,,qsnd04,32,32,,rusty02,128,64,,sonic10,32,8,,lockon10,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi03,64,16,,lo_nuk01,64,64,,qsnd05,32,32,,rusty03,128,64,,sonicfly,32,32,,lockon11,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi04,64,64,,minecar1,64,64,,qsnd06,32,32,,rusty04,128,64,,sontur01,32,16,,lockon12,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi05,64,64,,minecar2,32,32,,qsnd07,32,32,,rusty05,128,64,,sontur02,32,32,,lockon13,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi06,64,64,,minecar3,32,32,,rarm,16,16,,rusty06,128,64,,sontur03,32,32,,locktrak,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi07,128,32,,minecar4,8,8,,rbicep,8,8,,rusty07,128,64,,sontur04,16,16,,lomissammo1,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
